time	mnvel	errvel	tel
2457554.6580000003	24.3883608	1.535628169	CARMENES
2457571.63	27.56753666	2.894224846	CARMENES
2457574.664	24.21759658	1.557790319	CARMENES
2457591.5919999997	24.46844085	1.2591438240000001	CARMENES
2457597.565	24.13771867	1.6206896039999998	CARMENES
2457606.508	22.77137213	1.4686902530000003	CARMENES
2457608.582	24.07611837	1.592009009	CARMENES
2457621.5840000003	26.1862021	1.6936261609999999	CARMENES
2457622.516	24.55269596	1.9545397519999996	CARMENES
2457634.606	18.37249839	1.533431355	CARMENES
2457635.424	23.33245439	3.5873533510000004	CARMENES
2457636.4390000002	21.91147887	1.958035633	CARMENES
2457644.469	21.00754665	1.459229697	CARMENES
2457650.39	22.891944	1.3940665259999998	CARMENES
2457654.5409999997	22.31430088	2.089862078	CARMENES
2457656.366	20.89450915	1.4741607289999998	CARMENES
2457657.497	19.47344301	1.7306918549999997	CARMENES
2457665.287	14.92155789	1.3601428599999998	CARMENES
2457678.371	16.68750862	1.8362311889999998	CARMENES
2457679.3340000003	17.42050771	3.1313400319999998	CARMENES
2457689.3140000002	19.41636126	1.293083574	CARMENES
2457693.355	16.30506081	1.15676107	CARMENES
2457704.355	14.87307698	1.288175911	CARMENES
2457711.3219999997	13.23609172	1.4681379469999998	CARMENES
2457922.6569999997	-9.11357224	1.278059545	CARMENES
2457942.6040000003	-4.63835871	1.2943629899999998	CARMENES
2457943.629	0.571397553	1.20227042	CARMENES
2457954.608	-7.608162197	1.592124926	CARMENES
2457959.488	-7.0132465889999995	1.4944813959999996	CARMENES
2457990.486	-5.677991737	1.301534617	CARMENES
2457999.46	-4.8360071389999995	1.513294018	CARMENES
2458009.512	-11.54308087	1.4112158969999997	CARMENES
2458026.4930000002	-11.39995433	1.6009446339999998	CARMENES
2458035.417	-14.06875113	1.9954429850000002	CARMENES
2458051.365	-14.78568087	1.4385339259999999	CARMENES
2458053.37	-11.78417057	1.2513555840000001	CARMENES
2458059.312	-15.71658827	1.285825038	CARMENES
2458065.403	-12.58974906	1.03646416	CARMENES
2458079.346	-15.17730948	1.274938062	CARMENES
2458080.3540000003	-16.13148528	1.29902745	CARMENES
2458081.292	-18.81836975	1.6164337459999998	CARMENES
2458284.617	-16.56980598	1.9115009009999997	CARMENES
2458294.633	-18.90283443	1.1579542790000001	CARMENES
2458300.648	-24.45684513	1.263889576	CARMENES
2458314.624	-11.20397894	1.5125252669999998	CARMENES
2458317.609	-16.5981736	1.474783931	CARMENES
2458321.5409999997	-7.721183223	5.066148028	CARMENES
2458327.67	-17.45179388	1.255986313			CARMENES
2458331.5167050054	-15.539222672879347	1.277240799271476	CARMENES
2458334.645	-18.31877323	1.3843339540000001	CARMENES
2458337.563	-20.77478384	1.559432516	CARMENES
2458341.633	-23.41066735	1.8425436959999997	CARMENES
2458355.549	-13.32820615	1.3074946159999998	CARMENES
2458414.43	-15.00011815	2.101644518	CARMENES
2458643.636	-4.237516793	1.421077605	CARMENES
2458679.582	-0.623567969	1.3160967950000002	CARMENES
2458709.52	-2.0146044069999998	1.482175958	CARMENES
2458759.423	4.430739718	1.024833822	CARMENES
2458804.3959999997	5.199269641	1.4579560619999998	CARMENES
