time,mnvel,errvel,tel,inst,source
2455463.8692,-14.9,1.44425,,hiresj,callegacy
2455463.8692,-14.9,1.44425,,hiresj,callegacy
2455463.870717,-13.58,1.386949,,hiresj,callegacy
2455463.871411,-13.74,1.440154,,hiresj,callegacy
2455464.963957,-13.16,1.462441,,hiresj,callegacy
2455464.963957,-16.29,1.01,,hiresj,hirsch2021
2455490.875017,-8.58,1.571575,,hiresj,callegacy
2455490.87502,-12.9031043528,1.094487,,hiresj,howard2016
2455515.97279,-5.89,1.11,,hiresj,butler2017
2455515.97366,-7.98,1.11,,hiresj,butler2017
2455515.97535,-6.28,1.26,,hiresj,butler2017
2455515.975685,-2.02,1.48518,,hiresj,callegacy
2455515.975685,-2.02,1.48518,,hiresj,callegacy
2455515.976553,-5.42,1.547103,,hiresj,callegacy
2455515.977375,-3.97,1.571326,,hiresj,callegacy
2455515.977375,-3.97,1.571326,,hiresj,callegacy
2455515.979122,-0.84,1.507535,,hiresj,callegacy
2455516.79425,-0.89,1.22,,hiresj,butler2017
2455516.79583,-4.97,1.34,,hiresj,butler2017
2455516.79583,-4.97,1.34,,hiresj,butler2017
2455516.797119,-0.51,1.309162,,hiresj,callegacy
2455516.797119,-0.51,1.309162,,hiresj,callegacy
2455516.797964,-3.39,1.376506,,hiresj,callegacy
2455516.798705,-4.69,1.47526,,hiresj,callegacy
2455516.798705,-4.69,1.47526,,hiresj,callegacy
2455516.800186,-4.51,1.33457,,hiresj,callegacy
2455517.9254,0.91,1.11,,hiresj,butler2017
2455517.92615,0.76,1.03,,hiresj,butler2017
2455517.92689,1.23,1.0,,hiresj,butler2017
2455517.928242,0.51,1.374672,,hiresj,callegacy
2455517.928242,0.51,1.374672,,hiresj,callegacy
2455517.928983,1.69,1.433261,,hiresj,callegacy
2455517.929724,1.11,1.461665,,hiresj,callegacy
2455517.929724,1.11,1.461665,,hiresj,callegacy
2455517.930476,1.75,1.414931,,hiresj,callegacy
2455528.835115,1.37,1.448669,,hiresj,callegacy
2455528.83512,-1.44504138765,1.0865935,,hiresj,howard2016
2455542.681005,-3.95,1.479204,,hiresj,callegacy
2455542.681005,-3.95,1.479204,,hiresj,callegacy
2455544.679587,-1.65,1.475813,,hiresj,callegacy
2455544.679587,-1.65,1.475813,,hiresj,callegacy
2455549.705475,-3.01,1.398071,,hiresj,callegacy
2455549.705475,-3.01,1.398071,,hiresj,callegacy
2455549.706517,-0.46,1.317879,,hiresj,callegacy
2455549.706517,-0.46,1.317879,,hiresj,callegacy
2455549.707524,2.32,1.452196,,hiresj,callegacy
2455549.707524,2.32,1.452196,,hiresj,callegacy
2455549.708473,-1.11,1.435462,,hiresj,callegacy
2455549.708473,-1.11,1.435462,,hiresj,callegacy
2455578.740588,2.87,1.459442,,hiresj,callegacy
2455578.74156,-0.33,1.395658,,hiresj,callegacy
2455578.74156,-0.33,1.395658,,hiresj,callegacy
2455578.74259,4.43,1.391984,,hiresj,callegacy
2455578.74259,4.43,1.391984,,hiresj,callegacy
2455578.743782,4.08,1.321982,,hiresj,callegacy
2455578.744997,3.52,1.491088,,hiresj,callegacy
2455579.760169,3.61,1.400231,,hiresj,callegacy
2455579.761072,2.48,1.407448,,hiresj,callegacy
2455579.761072,2.48,1.407448,,hiresj,callegacy
2455579.761929,5.95,1.369149,,hiresj,callegacy
2455579.761929,5.95,1.369149,,hiresj,callegacy
2455579.762785,4.81,1.419798,,hiresj,callegacy
2455579.762785,4.81,1.419798,,hiresj,callegacy
2455579.763676,3.12,1.326213,,hiresj,callegacy
2455579.763676,3.12,1.326213,,hiresj,callegacy
2455610.71042,11.5,4.4,,hiresj,johnson2016hr
2455610.71042,11.5,4.4,,hiresj,johnson2016hr
2455610.71121,0.7,4.4,,hiresj,johnson2016hr
2455610.71282,9.4,4.3,,hiresj,johnson2016hr
2455610.71282,9.4,4.3,,hiresj,johnson2016hr
2455610.71442,9.0,4.4,,hiresj,johnson2016hr
2455610.71521,12.2,4.5,,hiresj,johnson2016hr
2455610.71521,12.2,4.5,,hiresj,johnson2016hr
2455610.71597,14.5,4.5,,hiresj,johnson2016hr
2455610.71765,8.9,4.4,,hiresj,johnson2016hr
2455610.71765,8.9,4.4,,hiresj,johnson2016hr
2455610.71936,5.6,4.5,,hiresj,johnson2016hr
2455610.71936,5.6,4.5,,hiresj,johnson2016hr
2455610.72017,8.7,4.4,,hiresj,johnson2016hr
2455610.72099,3.9,4.4,,hiresj,johnson2016hr
2455732.04759,-5.24261046575,1.0254213,,hiresj,howard2016
2455732.047595,1.57,1.227404,,hiresj,callegacy
2455750.123106,7.18,1.105445,,hiresj,callegacy
2455750.124055,6.87,1.170395,,hiresj,callegacy
2455750.124055,6.87,1.170395,,hiresj,callegacy
2455750.125097,7.34,1.210289,,hiresj,callegacy
2455750.125097,7.34,1.210289,,hiresj,callegacy
2455750.126347,6.57,1.066645,,hiresj,callegacy
2455750.12686,3.51,1.07,,hiresj,butler2017
2455750.978848,5.2,1.200899,,hiresj,callegacy
2455750.980839,2.43,1.228744,,hiresj,callegacy
2455750.98301,0.42,1.18,,hiresj,butler2017
2455752.12926,4.09,1.184516,,hiresj,callegacy
2455752.12926,4.09,1.184516,,hiresj,callegacy
2455752.12966,4.96,1.13,,hiresj,butler2017
2455753.117001,4.34,1.08,,hiresj,hirsch2021
2455753.117001,6.15,1.351056,,hiresj,callegacy
2455753.117001,6.15,1.351056,,hiresj,callegacy
2455767.12836,-4.4,4.3,,hiresj,johnson2016hr
2455767.12915,-1.0,4.0,,hiresj,johnson2016hr
2455768.11703,3.0,4.1,,hiresj,johnson2016hr
2455768.11777,4.8,4.0,,hiresj,johnson2016hr
2455770.09516,-3.91,1.19,,hiresj,butler2017
2455770.09577,-5.93101068362,1.0394093,,hiresj,howard2016
2455770.095772,-2.06,1.226756,,hiresj,callegacy
2455825.85484,-9.18,1.33,,hiresj,butler2017
2455825.8563,-7.75,1.11,,hiresj,butler2017
2455825.85704,-7.06,1.22,,hiresj,butler2017
2455825.85704,-7.06,1.22,,hiresj,butler2017
2455825.857864,-9.35,1.370272,,hiresj,callegacy
2455825.858605,-6.6,1.393452,,hiresj,callegacy
2455825.858605,-6.6,1.393452,,hiresj,callegacy
2455825.859323,-9.12,1.363537,,hiresj,callegacy
2455825.859323,-9.12,1.363537,,hiresj,callegacy
2455825.860064,-8.17,1.351844,,hiresj,callegacy
2455840.02827,0.44,1.44,,hiresj,butler2017
2455840.02827,0.44,1.44,,hiresj,butler2017
2455840.03001,1.31,1.38,,hiresj,butler2017
2455840.030604,8.12,1.598173,,hiresj,callegacy
2455840.030604,8.12,1.598173,,hiresj,callegacy
2455840.03091,2.48,1.48,,hiresj,butler2017
2455840.032421,4.85,1.628381,,hiresj,callegacy
2455840.033289,7.8,1.640316,,hiresj,callegacy
2455840.033289,7.8,1.640316,,hiresj,callegacy
2455840.86591,3.84,1.42,,hiresj,butler2017
2455840.86674,3.03,1.31,,hiresj,butler2017
2455840.86833,3.73,1.32,,hiresj,butler2017
2455840.86833,3.73,1.32,,hiresj,butler2017
2455840.869201,5.94,1.535657,,hiresj,callegacy
2455840.870023,1.52,1.642927,,hiresj,callegacy
2455840.870023,1.52,1.642927,,hiresj,callegacy
2455840.870833,-4.21,1.500724,,hiresj,callegacy
2455840.872418,-1.21,1.516789,,hiresj,callegacy
2455874.98752,-7.04,1.23,,hiresj,butler2017
2455874.98832,-6.5,1.23,,hiresj,butler2017
2455874.98999,-3.85,1.2,,hiresj,butler2017
2455874.990582,-3.85,1.320374,,hiresj,callegacy
2455874.990582,-3.85,1.320374,,hiresj,callegacy
2455874.991381,-2.92,1.379871,,hiresj,callegacy
2455874.992202,-1.58,1.479778,,hiresj,callegacy
2455874.992202,-1.58,1.479778,,hiresj,callegacy
2455874.993857,-1.03,1.472693,,hiresj,callegacy
2455875.81872,-1.26,1.21,,hiresj,butler2017
2455875.81954,-3.31,1.18,,hiresj,butler2017
2455875.82118,-1.15,1.19,,hiresj,butler2017
2455875.821754,3.97,1.361475,,hiresj,callegacy
2455875.821754,3.97,1.361475,,hiresj,callegacy
2455875.822576,0.39,1.453979,,hiresj,callegacy
2455875.822576,0.39,1.453979,,hiresj,callegacy
2455875.823398,2.52,1.415443,,hiresj,callegacy
2455875.82422,4.82,1.540768,,hiresj,callegacy
2455875.82422,4.82,1.540768,,hiresj,callegacy
2455876.852956,4.78,1.47039,,hiresj,callegacy
2455910.78241,5.08,1.1,,hiresj,butler2017
2455910.78315,4.77,1.22,,hiresj,butler2017
2455910.783375,7.28,1.422393,,hiresj,callegacy
2455910.783375,7.28,1.422393,,hiresj,callegacy
2455910.784104,9.0,1.414019,,hiresj,callegacy
2455910.784104,9.0,1.414019,,hiresj,callegacy
2455910.784845,4.81,1.408297,,hiresj,callegacy
2455910.784845,4.81,1.408297,,hiresj,callegacy
2455910.785609,7.51,1.407097,,hiresj,callegacy
2455911.8083,-1.24,1.1,,hiresj,butler2017
2455911.80975,-1.46,1.07,,hiresj,butler2017
2455911.809944,1.72,1.347915,,hiresj,callegacy
2455911.809944,1.72,1.347915,,hiresj,callegacy
2455911.810673,-0.41,1.293554,,hiresj,callegacy
2455911.810673,-0.41,1.293554,,hiresj,callegacy
2455911.81139,0.34,1.31403,,hiresj,callegacy
2455911.81212,1.02,1.352065,,hiresj,callegacy
2455911.81212,1.02,1.352065,,hiresj,callegacy
2455912.85213,-0.16,1.15,,hiresj,butler2017
2455912.85291,0.39,1.17,,hiresj,butler2017
2455912.852969,2.73,1.483354,,hiresj,callegacy
2455912.852969,2.73,1.483354,,hiresj,callegacy
2455912.853721,5.07,1.459526,,hiresj,callegacy
2455912.853721,5.07,1.459526,,hiresj,callegacy
2455912.854497,5.43,1.416677,,hiresj,callegacy
2455912.854497,5.43,1.416677,,hiresj,callegacy
2455912.855284,4.74,1.428326,,hiresj,callegacy
2455912.855284,4.74,1.428326,,hiresj,callegacy
2455934.72404,11.2,3.8,,hiresj,johnson2016hr
2455934.72477,11.7,3.8,,hiresj,johnson2016hr
2455934.72622,12.3,3.9,,hiresj,johnson2016hr
2455934.72622,12.3,3.9,,hiresj,johnson2016hr
2455935.70971,5.0,3.9,,hiresj,johnson2016hr
2455935.70971,5.0,3.9,,hiresj,johnson2016hr
2455936.69569,6.8,3.7,,hiresj,johnson2016hr
2455936.69646,11.7,3.7,,hiresj,johnson2016hr
2455936.69799,8.9,4.1,,hiresj,johnson2016hr
2455936.69799,8.9,4.1,,hiresj,johnson2016hr
2455937.69808,9.3,3.6,,hiresj,johnson2016hr
2455937.69883,16.2,3.6,,hiresj,johnson2016hr
2455937.70033,13.7,3.7,,hiresj,johnson2016hr
2455937.70033,13.7,3.7,,hiresj,johnson2016hr
2456102.132961,-0.34,1.233873,,hiresj,callegacy
2456102.132961,-0.34,1.233873,,hiresj,callegacy
2456114.1019,2.94,1.278163,,hiresj,callegacy
2456114.1019,-0.31,1.05,,hiresj,hirsch2021
2456114.10249,-1.98,1.15,,hiresj,butler2017
2456117.97719,3.59,1.09,,hiresj,butler2017
2456117.9778,6.68,1.212557,,hiresj,callegacy
2456117.9778,6.68,1.212557,,hiresj,callegacy
2456117.978749,7.08,1.13571,,hiresj,callegacy
2456117.978749,7.08,1.13571,,hiresj,callegacy
2456117.979664,4.91,1.198173,,hiresj,callegacy
2456117.979664,4.91,1.198173,,hiresj,callegacy
2456117.980578,7.95,1.144314,,hiresj,callegacy
2456117.98095,4.42,1.17,,hiresj,butler2017
2456148.674064,-18417.84,0.45,,harpsn,bonfanti2020
2456150.665671,-18421.48,0.64,,harpsn,bonfanti2020
2456160.647619,-18417.21,0.49,,harpsn,bonfanti2020
2456162.631819,-18421.3,0.47,,harpsn,bonfanti2020
2456164.094499,-3.29,1.463233,,hiresj,callegacy
2456164.0945,-0.490421331069,1.0740736,,hiresj,howard2016
2456170.000596,8.58,1.54056,,hiresj,callegacy
2456170.000596,8.58,1.54056,,hiresj,callegacy
2456170.002008,6.63,1.586232,,hiresj,callegacy
2456194.993553,0.21,1.616006,,hiresj,callegacy
2456194.993553,0.21,1.616006,,hiresj,callegacy
2456209.968897,-4.96,1.601978,,hiresj,callegacy
2456209.968897,-4.96,1.601978,,hiresj,callegacy
2456245.489213,-18421.57,0.43,,harpsn,bonfanti2020
2456252.416983,-18419.809999999998,0.49,,harpsn,bonfanti2020
2456268.417405,-18411.82,0.49,,harpsn,bonfanti2020
2456434.080003,1.01,1.584153,,hiresj,callegacy
2456434.08079,-0.84,1.648844,,hiresj,callegacy
2456434.08079,-0.84,1.648844,,hiresj,callegacy
2456434.081612,-2.63,1.646738,,hiresj,callegacy
2456434.081612,-2.63,1.646738,,hiresj,callegacy
2456434.082388,-2.29,1.517987,,hiresj,callegacy
2456434.082388,-2.29,1.517987,,hiresj,callegacy
2456434.08272,-6.78,1.27,,hiresj,butler2017
2456434.08433,-7.46,1.38,,hiresj,butler2017
2456434.08433,-7.46,1.38,,hiresj,butler2017
2456469.131688,-2.58,1.204636,,hiresj,callegacy
2456469.131688,-2.98,0.98,,hiresj,hirsch2021
2456474.115082,2.21,1.222151,,hiresj,callegacy
2456474.115082,2.21,1.222151,,hiresj,callegacy
2456474.11596,-1.26,1.2,,hiresj,butler2017
2456482.719016,-18418.079999999998,0.5199999999999999,,harpsn,bonfanti2020
2456490.13745,-2.87,1.125613,,hiresj,callegacy
2456490.13745,-2.87,1.125613,,hiresj,callegacy
2456490.13745,-6.38,1.0,,hiresj,hirsch2021
2456499.733947,-18415.23,0.42000000000000004,,harpsn,bonfanti2020
2456513.128569,0.32,1.2756,,hiresj,callegacy
2456513.128569,-0.5,1.05,,hiresj,hirsch2021
2456514.102347,-1.37,1.347107,,hiresj,callegacy
2456514.102347,-1.37,1.347107,,hiresj,callegacy
2456519.058178,0.97,1.347568,,hiresj,callegacy
2456519.058178,0.97,1.347568,,hiresj,callegacy
2456522.101407,-3.97,1.372116,,hiresj,callegacy
2456522.101407,-3.97,1.372116,,hiresj,callegacy
2456529.835516,-0.42,1.490112,,hiresj,callegacy
2456529.83552,-1.77984261516,1.142679,,hiresj,howard2016
2456533.060111,-5.58,1.06,,hiresj,hirsch2021
2456533.060111,-5.53,1.51294,,hiresj,callegacy
2456548.063455,5.72,1.65288,,hiresj,callegacy
2456548.06346,-0.707918036649,1.2104115,,hiresj,howard2016
2456569.538206,-18420.2,0.44,,harpsn,bonfanti2020
2456588.943278,-6.37,1.578879,,hiresj,callegacy
2456588.94328,-8.98380095993,1.1722854,,hiresj,howard2016
2456596.598842,3.1,2.090741,,apf,callegacy
2456613.80136,-7.9395700088,1.1016384,,hiresj,howard2016
2456613.801364,-4.77,1.527384,,hiresj,callegacy
2456629.601135,-3.66,1.602318,,apf,callegacy
2456631.799291,-4.96,2.82,,apf,hirsch2021
2456632.807509,3.0,1.601838,,apf,callegacy
2456637.71795,3.64,1.506471,,hiresj,callegacy
2456637.71795,3.64,1.506471,,hiresj,callegacy
2456644.788729,21.36,3.21,,apf,hirsch2021
2456670.318993,-18423.850000000002,0.46,,harpsn,bonfanti2020
2456671.309167,-18420.34,0.43,,harpsn,bonfanti2020
2456672.311712,-18422.920000000002,0.49,,harpsn,bonfanti2020
2456674.692579,9.1,1.610327,,hiresj,callegacy
2456674.69258,-2.97090136348,1.2428403,,hiresj,howard2016
2456674.69276,-0.37,1.39,,hiresj,butler2017
2456676.752436,-2.15,1.278919,,hiresj,callegacy
2456676.753177,0.15,1.348427,,hiresj,callegacy
2456676.753177,0.15,1.348427,,hiresj,callegacy
2456676.753906,0.29,1.317927,,hiresj,callegacy
2456676.753906,0.29,1.317927,,hiresj,callegacy
2456676.754658,2.53,1.384802,,hiresj,callegacy
2456676.754658,2.53,1.384802,,hiresj,callegacy
2456676.755399,-0.97,1.312281,,hiresj,callegacy
2456676.755399,-0.97,1.312281,,hiresj,callegacy
2456679.701454,3.08,2.035445,,apf,callegacy
2456689.607452,9.99,1.452431,,apf,callegacy
2456788.935068,3.81,1.93,,apf,hirsch2021
2456796.895271,-1.98,2.26,,apf,hirsch2021
2456800.91361,1.33,2.440137,,apf,callegacy
2456801.927245,1.33,2.44,,apf,hirsch2021
2456805.938493,-3.56,3.060999,,apf,callegacy
2456816.721726,-18420.0,0.4,,harpsn,bonfanti2020
2456816.83519,-3.36,1.444688,,apf,callegacy
2456821.884269,-1.78,1.44,,apf,hirsch2021
2456822.847209,5.11,1.56,,apf,hirsch2021
2456825.840805,-0.25,2.103079,,apf,callegacy
2456830.7166,-18420.82,0.44,,harpsn,bonfanti2020
2456832.715293,-18419.46,0.43,,harpsn,bonfanti2020
2456833.716677,-18422.89,0.44,,harpsn,bonfanti2020
2456834.720539,-18418.27,0.49,,harpsn,bonfanti2020
2456835.871165,-0.8,1.59,,apf,hirsch2021
2456836.711815,-18421.62,0.45,,harpsn,bonfanti2020
2456842.124111,1.37,1.239498,,hiresj,callegacy
2456842.124111,1.37,1.239498,,hiresj,callegacy
2456842.125442,0.12,1.298182,,hiresj,callegacy
2456846.714925,-18421.739999999998,0.41,,harpsn,motalebi2015
2456847.711787,-18419.77,0.41,,harpsn,bonfanti2020
2456848.707549,-18423.05,0.41,,harpsn,bonfanti2020
2456851.723379,-18426.28,0.4,,harpsn,bonfanti2020
2456854.1355,-13.9591430414,0.9289389,,hiresj,howard2016
2456854.135504,-9.8,1.179388,,hiresj,callegacy
2456859.92103,5.4,4.0,,hjst3,johnson2016hj
2456861.039992,-10.28,1.358107,,hiresj,callegacy
2456861.039992,-10.28,1.358107,,hiresj,callegacy
2456861.040802,-6.86,1.290607,,hiresj,callegacy
2456882.104294,-6.31,0.92,,hiresj,hirsch2021
2456882.104294,-2.15,1.357195,,hiresj,callegacy
2456887.754728,-18418.71,0.47,,harpsn,motalebi2015
2456888.666068,-18422.68,0.51,,harpsn,bonfanti2020
2456889.675723,-18423.31,0.64,,harpsn,bonfanti2020
2456889.677332,-18423.99,1.38,,harpsn,bonfanti2020
2456890.621856,-18417.760000000002,0.47,,harpsn,bonfanti2020
2456895.858756,-7.92,1.956767,,apf,callegacy
2456907.047607,-8.09,1.556556,,hiresj,callegacy
2456907.808479,-12.68,1.611225,,hiresj,callegacy
2456908.9472,-7.36,1.521163,,hiresj,callegacy
2456912.808358,1.58,1.573658,,hiresj,callegacy
2456913.802637,0.56,1.541336,,hiresj,callegacy
2456917.847524,-0.35,2.3279,,apf,callegacy
2457000.75522,-11.75,1.525566,,hiresj,callegacy
2457000.75522,-11.75,1.525566,,hiresj,callegacy
2457002.723066,-11.61,1.348468,,hiresj,callegacy
2457002.723749,-8.87,1.448881,,hiresj,callegacy
2457002.723749,-8.87,1.448881,,hiresj,callegacy
2457016.407806,-18427.25,0.42000000000000004,,harpsn,bonfanti2020
2457021.437514,-18422.36,0.47,,harpsn,bonfanti2020
2457026.656202,1.46,2.439323,,apf,callegacy
2457044.337864,-18429.61,0.41,,harpsn,bonfanti2020
2457045.330214,-18424.63,0.41,,harpsn,bonfanti2020
2457046.319184,-18425.97,0.46,,harpsn,bonfanti2020
2457050.63453,-4.77,1.85,,apf,hirsch2021
2457052.657784,3.35,2.38977,,apf,callegacy
2457057.698464,2.03,1.390778,,hiresj,callegacy
2457057.699194,-2.04,1.363506,,hiresj,callegacy
2457057.6999,-0.94,1.310045,,hiresj,callegacy
2457058.700875,-1.96,1.453693,,hiresj,callegacy
2457058.700875,-1.96,1.453693,,hiresj,callegacy
2457058.70165,-0.73,1.463142,,hiresj,callegacy
2457061.700922,-1.91,1.501909,,hiresj,callegacy
2457061.700922,-1.91,1.501909,,hiresj,callegacy
2457138.887084,-8.97,2.17,,apf,hirsch2021
2457140.968011,-6.59,2.457264,,apf,callegacy
2457140.968983,-5.65,2.495352,,apf,callegacy
2457143.960299,-5.98,2.066965,,apf,callegacy
2457158.865715,-4.61,1.792278,,apf,callegacy
2457180.117231,-21.31,1.442073,,hiresj,callegacy
2457180.117231,-21.31,1.442073,,hiresj,callegacy
2457184.696638,-18421.06,0.42000000000000004,,harpsn,bonfanti2020
2457185.713283,-18428.13,0.39,,harpsn,bonfanti2020
2457189.790509,-8.58,1.922812,,apf,callegacy
2457191.822752,-10.46,2.320303,,apf,callegacy
2457191.823793,-11.58,2.063319,,apf,callegacy
2457193.710611,-18422.87,0.37,,harpsn,bonfanti2020
2457193.784738,-6.22,1.834507,,apf,callegacy
2457195.715587,-18427.489999999998,0.42000000000000004,,harpsn,bonfanti2020
2457201.129117,-11.47,1.117401,,hiresj,callegacy
2457201.130378,-10.43,1.148883,,hiresj,callegacy
2457202.130617,-2.49,1.184944,,hiresj,callegacy
2457202.131567,-5.73,1.150275,,hiresj,callegacy
2457202.131567,-5.73,1.150275,,hiresj,callegacy
2457202.727224,-3.17,1.79,,apf,hirsch2021
2457208.129789,0.7,1.304254,,hiresj,callegacy
2457208.131189,-3.42,1.190474,,hiresj,callegacy
2457217.976963,-8.34,2.450809,,apf,callegacy
2457217.976963,-8.34,2.450809,,apf,callegacy
2457218.991013,-6.2,2.329444,,apf,callegacy
2457218.991928,-11.36,2.212311,,apf,callegacy
2457220.883273,-2.52,2.253977,,apf,callegacy
2457220.884246,-6.4,2.281298,,apf,callegacy
2457221.991334,0.74,2.521776,,apf,callegacy
2457221.991334,0.74,2.521776,,apf,callegacy
2457222.965637,-6.26,2.116898,,apf,callegacy
2457222.966748,-6.99,2.174378,,apf,callegacy
2457227.933394,-4.57,2.550444,,apf,callegacy
2457227.933394,-4.57,2.550444,,apf,callegacy
2457229.971576,-4.74,2.391658,,apf,callegacy
2457229.971576,-4.74,2.391658,,apf,callegacy
2457232.945202,-9.01,2.446418,,apf,callegacy
2457232.945202,-9.01,2.446418,,apf,callegacy
2457233.934423,-5.29,2.407143,,apf,callegacy
2457234.11287,-2.01,1.025648,,hiresj,callegacy
2457234.11287,-2.01,1.025648,,hiresj,callegacy
2457237.122063,-7.57,1.140389,,hiresj,callegacy
2457237.12329,-5.59,1.340723,,hiresj,callegacy
2457238.947243,-9.96,2.18392,,apf,callegacy
2457240.109435,-3.69,1.136663,,hiresj,callegacy
2457241.115554,-11.75,1.100096,,hiresj,callegacy
2457241.116179,-11.36,1.156101,,hiresj,callegacy
2457241.116179,-11.36,1.156101,,hiresj,callegacy
2457243.103043,-2.69,1.270709,,hiresj,callegacy
2457243.103043,-2.69,1.270709,,hiresj,callegacy
2457243.911847,-7.9,1.753586,,apf,callegacy
2457245.801424,-6.25,1.632525,,apf,callegacy
2457247.931163,-10.28,2.068249,,apf,callegacy
2457247.9321,-6.65,2.116211,,apf,callegacy
2457249.913311,1.13,2.336128,,apf,callegacy
2457249.914202,-7.0,2.347889,,apf,callegacy
2457252.897451,-2.09,2.91863,,apf,callegacy
2457252.899303,-2.75,2.620033,,apf,callegacy
2457256.88279,2.31,2.334489,,apf,callegacy
2457256.88279,2.31,2.334489,,apf,callegacy
2457258.885532,-6.05,2.605573,,apf,callegacy
2457258.886446,-12.54,2.677991,,apf,callegacy
2457260.874729,-4.47,2.136576,,apf,callegacy
2457260.875724,-7.63,2.217808,,apf,callegacy
2457262.879353,-5.54,2.627224,,apf,callegacy
2457262.879353,-5.54,2.627224,,apf,callegacy
2457267.85642,-10.61,2.690086,,apf,callegacy
2457267.85642,-10.61,2.690086,,apf,callegacy
2457267.857323,-5.65,2.533012,,apf,callegacy
2457271.826664,-7.53,2.188896,,apf,callegacy
2457271.827647,-7.36,2.159645,,apf,callegacy
2457285.751991,-5.28,1.650803,,hiresj,callegacy
2457285.751991,-5.28,1.650803,,hiresj,callegacy
2457290.808751,-16.15,1.614201,,hiresj,callegacy
2457290.809376,-14.5,1.585107,,hiresj,callegacy
2457306.063459,-8.38,2.144412,,apf,callegacy
2457306.065334,-6.12,2.248305,,apf,callegacy
2457309.067535,-4.66,2.44,,apf,hirsch2021
2457332.661488,-10.14,3.026795,,apf,callegacy
2457332.66231,-11.69,3.513881,,apf,callegacy
2457339.833125,-5.52,1.515725,,hiresj,callegacy
2457339.834086,-5.51,1.511266,,hiresj,callegacy
2457339.835023,-1.77,1.523152,,hiresj,callegacy
2457340.676806,-10.82,2.168829,,apf,callegacy
2457340.677778,-8.58,2.115044,,apf,callegacy
2457354.634474,-5.87,1.850257,,apf,callegacy
2457361.690765,-10.22,1.77,,apf,hirsch2021
2457560.850618,-11.14,2.07,,apf,hirsch2021
2457567.836174,1.66,1.86,,apf,hirsch2021
2457576.757304,-1.01,1.754412,,apf,callegacy
2457581.958557,-1.09,1.572344,,apf,callegacy
2457582.116078,-4.32,1.223936,,hiresj,callegacy
2457582.117339,-7.07,1.157372,,hiresj,callegacy
2457582.970108,0.07,1.81,,apf,hirsch2021
2457583.131575,-6.33,1.252871,,hiresj,callegacy
2457583.132802,-3.44,1.288451,,hiresj,callegacy
2457584.12581,-4.83,1.067649,,hiresj,callegacy
2457584.126412,-5.27,1.194583,,hiresj,callegacy
2457584.127037,-4.21,1.245366,,hiresj,callegacy
2457584.97198,-5.37,2.15179,,apf,callegacy
2457586.971029,2.01,1.53,,apf,hirsch2021
2457587.969384,-0.75,1.98,,apf,hirsch2021
2457588.991201,-4.08,2.02,,apf,hirsch2021
2457591.968267,-4.52,1.541095,,apf,callegacy
2457593.967303,-2.73,1.674707,,apf,callegacy
2457603.951986,-11.19,1.773231,,apf,callegacy
2457605.921895,-6.4,1.34,,apf,hirsch2021
2457608.938293,-10.56,1.552212,,apf,callegacy
2457610.909472,-5.82,1.753214,,apf,callegacy
2457613.864878,-3.49,1.64,,apf,hirsch2021
2457616.910295,-3.46,2.3,,apf,hirsch2021
2457617.873085,0.5,1.74,,apf,hirsch2021
2457618.894454,-4.48,1.63036,,apf,callegacy
2457625.875806,2.32,1.74,,apf,hirsch2021
2457627.960491,0.21,1.62,,apf,hirsch2021
2457628.869094,2.91,1.74,,apf,hirsch2021
2457629.849899,2.01,1.662337,,apf,callegacy
2457632.86038,2.17,1.7,,apf,hirsch2021
2457633.836865,-1.71,1.69708,,hiresj,callegacy
2457633.837676,1.11,1.551808,,hiresj,callegacy
2457633.838405,0.41,1.812394,,hiresj,callegacy
2457633.851692,1.04,1.742179,,apf,callegacy
2457635.836178,-0.69,1.813428,,apf,callegacy
2457637.86043,-5.34,1.68,,apf,hirsch2021
2457641.809374,-0.59,2.453713,,apf,callegacy
2457643.843375,-6.76,1.66124,,apf,callegacy
2457647.800124,-2.85,1.78,,apf,hirsch2021
2457648.842062,-2.28,1.6,,apf,hirsch2021
2457649.799611,-10.83,1.79,,apf,hirsch2021
2457651.819836,-11.49,1.512414,,hiresj,callegacy
2457651.820461,-11.28,1.384604,,hiresj,callegacy
2457668.663405,-0.52,2.05,,apf,hirsch2021
2457669.656191,-0.82,1.94,,apf,hirsch2021
2457670.627841,2.04,2.193481,,apf,callegacy
2457674.870384,-2.6,2.13,,apf,hirsch2021
2457684.608244,-6.41,1.660562,,apf,callegacy
2457685.670366,-1.19,2.49,,apf,hirsch2021
2457687.629179,-5.92,1.86,,apf,hirsch2021
2457694.943557,-4.07,1.671066,,apf,callegacy
2457696.71628,-8.12,1.952702,,apf,callegacy
2457698.703381,-8.61,1.7,,apf,hirsch2021
2457702.689772,-12.24,2.15,,apf,hirsch2021
2457705.576839,-10.21,2.112914,,apf,callegacy
2457707.62891,-4.19,1.83079,,apf,callegacy
2457717.637385,-6.34,1.642223,,apf,callegacy
2457722.678262,3.01,1.7,,apf,hirsch2021
2457727.643292,-3.42,1.670206,,apf,callegacy
2457745.689092,-10.67,2.052313,,apf,callegacy
2457749.691973,-6.57,2.09,,apf,hirsch2021
2457751.652373,-1.63,2.151679,,apf,callegacy
2457753.702592,0.73,1.71,,apf,hirsch2021
2457783.678681,4.17,1.76,,apf,hirsch2021
2457796.651825,5.16,1.934698,,apf,callegacy
