time	mnvel	errvel	tel
2450917.2282	-41.8	2.0	UCLES
2451213.2775	-61.6	1.9000000000000001	UCLES
2451276.0475	-50.4	2.1	UCLES
2451382.9573	30.1	1.7999999999999998	UCLES
2451413.8813	-16.4	1.0	UCLES
2451630.2677	36.1	1.7	UCLES
2451683.0609	-20.8	2.0	UCLES
2451706.096	-43.3	2.5	UCLES
2451717.9564	-56.0	1.7999999999999998	UCLES
2451742.934	-57.7	1.6	UCLES
2451984.2154	-51.4	2.0	UCLES
2452060.9717	-35.8	1.6	UCLES
2452091.9394	-11.9	1.3	UCLES
2452124.9478301117	33.948698884758365	0.7926239891046002	UCLES
2452125.9326969804	38.6777358490566	0.8108695542208155	UCLES
2452126.9191	37.7	1.6	UCLES
2452186.8784	0.6	1.7	UCLES
2452189.8632	-11.8	1.3	UCLES
2452360.2379	7.4	1.6	UCLES
2452387.1061	42.9	1.5	UCLES
2452388.1532	44.9	1.3	UCLES
2452455.9877	-6.8	1.7	UCLES
2452476.9724	-29.5	1.3999999999999997	UCLES
2452655.2513	52.5	1.6	UCLES
2452747.1502	-39.9	1.3	UCLES
2452785.088	-50.4	1.5	UCLES
2452860.8964	-10.0	1.3999999999999997	UCLES
2453042.2517	-50.8	1.3	UCLES
2453215.9389	7.3	1.0	UCLES
2453485.0592	-7.4	1.2	UCLES
2453508.1736	-25.2	1.3999999999999997	UCLES
2453521.0784	-33.2	1.6	UCLES
2453943.9202	49.4	0.8999999999999999	UCLES
2453946.9329	47.4	0.8	UCLES
2454139.2578	-28.8	1.2	UCLES
2454226.0985	36.0	1.9000000000000001	UCLES
2454368.8908	-48.2	1.1	UCLES
2454543.2849	-34.2	1.1	UCLES
2454899.2183	-47.7	1.2	UCLES
2454900.2294	-44.4	0.8	UCLES
2454908.2357	-42.0	1.5	UCLES
2455017.9707	4.8	1.3999999999999997	UCLES
2455020.014	-2.8	1.1	UCLES
2455020.9416	-2.5	1.0	UCLES
2455021.9442	-3.2	1.2	UCLES
2455023.9401	-9.0	1.0	UCLES
2455029.9292	-13.3	1.1	UCLES
2455030.8891	-15.1	0.8999999999999999	UCLES
2455032.0031	-17.6	0.8999999999999999	UCLES
2455032.9382	-16.1	1.0	UCLES
2455036.9205	-19.3	1.2	UCLES
2455044.9871	-31.4	1.2	UCLES
2455046.0131	-31.4	0.6999999999999998	UCLES
2455046.9415	-32.0	0.8999999999999999	UCLES
2455047.8949	-34.5	0.8	UCLES
2455048.9788	-37.6	0.6999999999999998	UCLES
2455054.8813	-42.6	0.8999999999999999	UCLES
2455055.9357	-40.2	0.5	UCLES
2455104.8746	-57.2	1.3999999999999997	UCLES
2455110.8763	-60.2	1.0	UCLES
2455111.8779	-61.8	1.3999999999999997	UCLES
2450276.802002	-2.73	1.4033120000000001	HIRES-pre
2450283.898438	-10.15	1.7193130000000003	HIRES-pre
2450604.893461	46.15	1.049431	HIRES-pre
2450838.175509	46.63	1.168065	HIRES-pre
2450839.172708	49.06	1.0987129999999998	HIRES-pre
2450840.1706709997	49.15	1.1772	HIRES-pre
2450863.120255	43.42	1.23605	HIRES-pre
2450954.919885251	-43.11714407078304	0.818535481537044	HIRES-pre
2450956.954676	-38.75	1.152669	HIRES-pre
2450981.812593	-49.03	1.5622249999999998	HIRES-pre
2450982.819016	-44.0	1.206236	HIRES-pre
2450983.8498259997	-41.17	1.5815569999999999	HIRES-pre
2451011.8011229998	-43.55	1.108373	HIRES-pre
2451012.800498	-39.96	1.297801	HIRES-pre
2451013.8005560003	-41.81	1.24338	HIRES-pre
2451050.773032	-9.02	1.228098	HIRES-pre
2451051.754699	-5.22	1.138995	HIRES-pre
2451068.730556	12.72	0.9595959999999999	HIRES-pre
2451069.719306	14.61	1.030152	HIRES-pre
2451070.724167	15.95	1.02965	HIRES-pre
2451071.7229400002	13.67	1.101667	HIRES-pre
2451072.720405	19.33	1.165805	HIRES-pre
2451073.719572	19.82	1.335466	HIRES-pre
2451074.707025	22.57	1.042797	HIRES-pre
2451075.71309	23.87	4.882599	HIRES-pre
2451200.1580560002	-43.15	1.3114700000000001	HIRES-pre
2451227.08831	-41.92	1.025521	HIRES-pre
2451228.103796	-47.3	1.20373	HIRES-pre
2451229.116065	-43.36	1.141956	HIRES-pre
2451310.889178	-11.49	1.211066	HIRES-pre
2451311.910058	-7.54	1.148116	HIRES-pre
2451312.923924	-13.9	1.240982	HIRES-pre
2451314.000509	-8.51	1.2146649999999999	HIRES-pre
2451340.839329	35.68	1.2141170000000003	HIRES-pre
2451341.885255	37.76	1.239048	HIRES-pre
2451342.878738	40.44	1.307857	HIRES-pre
2451367.787685	44.38	1.294059	HIRES-pre
2451368.755787	54.13	1.313589	HIRES-pre
2451369.782083	57.82	1.2616880000000001	HIRES-pre
2451370.867674	58.11	1.357069	HIRES-pre
2451371.759896	54.76	1.214061	HIRES-pre
2451372.767812	55.93	1.223919	HIRES-pre
2451373.771192	49.31	1.331301	HIRES-pre
2451410.7257990004	9.39	1.13975	HIRES-pre
2451411.725093	2.82	1.258923	HIRES-pre
2451583.161956	13.04	1.7099620000000002	HIRES-pre
2451704.8397919997	-21.37	1.298054	HIRES-pre
2452002.987697	-40.72	1.295376	HIRES-pre
2452030.95956	-33.05	1.3307950000000002	HIRES-pre
2452062.846968	-16.88	1.40241	HIRES-pre
2452094.791933	9.83	1.393	HIRES-pre
2452334.149398	-4.42	1.421338	HIRES-pre
2452446.900208	19.0	1.338912	HIRES-pre
2452683.172396	45.06	1.491477	HIRES-pre
2452828.853009	-20.21	1.253566	HIRES-pre
2453153.895556	56.79	1.1953610000000001	HIRES-pre
2453426.0749310004	64.94	0.928582	HIRES-post
2453934.766053	65.01	0.887294	HIRES-post
2454139.154294	-11.72	0.9545250000000001	HIRES-post
2454246.9374035085	23.827265971903284	0.7360502851267917	HIRES-post
2454247.950706	23.05	1.087465	HIRES-post
2454248.9044195684	21.583589880312967	0.7283671377170666	HIRES-post
2454251.840914	15.98	0.977353	HIRES-post
2454255.820952272	9.882637505597533	0.7319966241100928	HIRES-post
2454278.785579	-9.63	0.9892549999999999	HIRES-post
2454279.786806	-12.27	0.9931960000000001	HIRES-post
2454285.7953009997	-12.83	1.055915	HIRES-post
2454294.8522220002	-24.44	1.022398	HIRES-post
2454343.7227080003	-35.02	0.87451	HIRES-post
2454545.082118	-17.68	1.076867	HIRES-post
2454547.064525	-20.35	0.911714	HIRES-post
2454602.825185	-40.67	1.1447610000000001	HIRES-post
2454604.006157	-37.96	1.082859	HIRES-post
2454635.870255	-27.77	1.110792	HIRES-post
2454718.730648	67.21	1.071153	HIRES-post
2454725.727697	60.73	1.127638	HIRES-post
